No ID;Brand;Adresse;Code Postal;Ville
1352146;TOTALENERGIES;Route de Paris Sens Paris Basel RN;70000;Vesoul
1311304;E.LECLERC;Zac De L'Oasis - Pusey;70006;Vesoul
1307057;DYNEFF;37 Route d'Aubenas;07200;Vesseaux
1399590;INTERMARCHE;17 Rue Des Teppes;74100;Vetrax-Monthoux
1303009;ESSO;RN 532 - Route de Valence;38113;Veurey Voroize
1307048;DYNEFF;1256 Route Gap;05400;Veynes
1306228;AGIP;635 Av. du Ruissol;07000;Veyras
1360161;AVIA;A 75;63690;Veyre Monton
1321181;TOTALENERGIES;Rue de Lorient;35132;Vezin-le-Coquet
1300589;CARREFOUR MARKET;Route De Royaumont;95270;Viarmes
1302758;E.LECLERC;2 rue Osmin Ricau;65500;Vic en Bigorre
1399737;INTERMARCHE;Quai Rossignol;65500;Vic en Bigorre
1397366;CARREFOUR;Allee Des Ailes;03200;Vichy
1306663;ENI;Cours Joseph Colonna;20160;Vico
1350020;AVIA;A8;83550;Vidauban
1303484;ESSO;A 8 / E 80;83550;Vidauban
1302586;INTERMARCHE;6 Rue de Quarteron;44116;Vieillevigne
1311595;E.LECLERC;Chemin Des Lônes;38200;Vienne
1399969;U;18 Av. Du 19 Mars 1962;18100;Vierzon
1300827;INTERMARCHE;Av Mal de Lattre de Tassigny;18100;Vierzon
1303064;ESSO EXPRESS;Route de Bourges;18100;Vierzon
1311597;E.LECLERC;Rue Du Mouton;18100;Vierzon
1360049;AVIA;81 Rue de Belfort;25600;Vieux Charmont
1302260;INTERMARCHE;1 Rue Pienoz Kachler;68800;Vieux Thann
1307041;DYNEFF;85 Bld Champollion;38480;Vif
1302866;INTERMARCHE;28 Rue de Saint-Mihiel;55210;Vigneulles les Hattonchatel
1303748;ESSO;54 Avenue Henri Barbusse;91270;Vigneux sur Seine
1321216;TOTALENERGIES;A6;91100;Villabe
1351244;TOTALENERGIES;A6;91100;Villabe
1300564;CARREFOUR;Route De Villoison;91100;Villabe
1301943;U;9 Rue du Maine;53700;Villaines la Juhel
1306620;AGIP;A11 Océane;72400;Villaines-la- Gonais
1360386;AVIA;531 Av. du Général De Gaulle;38250;Villard de Lans
1300017;U;RN 83 Parc Activite Des Tuileries;01330;Villars les Dombes
1305025;ESSO EXPRESS;191 Rte de Versailles;92410;Ville d'Avray
4376527;VITO;14 Route du Cap;20200;Ville di Pietrabugno
4376506;VITO;9 Route du cap;20200;Ville di Pietrabugno
1301139;AVIA;ZAC du VERMOIS;54210;Ville en Vermois
1301647;E.LECLERC;Rue Albert Henon;74100;Ville La Grande
1303912;ESSO;RN 6 - Le Petit Villeblevin;89340;Villeblevin
1301321;U;ZAC de Sigalaud;16320;Villebois Lavallette
1398203;AVIA;2 Route de Viré;50800;Villedieu-les- Poêles
1360426;AVIA;62 Av. de La Verpillière;38090;Villefontaine
1360363;AVIA;Av. Des Cévennes;48800;Villefort
1303693;ESSO EXPRESS;170 Rue de la République;31290;Villefranche de Lauragais
1311213;E.LECLERC;Chemin De Treize Pierres;12200;Villefranche De Rouergue
1303598;ESSO EXPRESS;1 Bd de la Corne d'Or;06230;Villefranche sur Mer
1301870;INTERMARCHE;477 Rue Jules Ferry;69400;Villefranche sur Saone
1303651;ESSO;1193 Av. de l'Europe - ZI Nord-Est;69400;Villefranche sur Sâone
1305040;ESSO EXPRESS;145 Bd Roger Salengro;69400;Villefranche sur Sâone
1303312;ESSO EXPRESS;705 Rue d'Anse;69400;Villefranche sur Sâone
1301628;CARREFOUR;Boulevard Burdeau;69400;Villefranches sur Saone
1307051;DYNEFF;Lieu dit les Groies;16700;Villegats
1300943;DYNEFF;Lieu dit la Piece;11600;Villegly
1301254;CARREFOUR;32 B Av de la Liberation;45700;Villemandeur
1302530;CARREFOUR;32 Bis Av de la Liberation;45700;Villemandeur
1399788;INTERMARCHE;Zac De La Baraudiere;45700;Villemandeur
1398920;DIVERSE / OTHERS;Route de Sarolas;38460;Villemoirieu
1307039;DYNEFF;A9;66300;Villemolaque
1303746;ESSO;32 Avenue de Rosny;93250;Villemomble
1307010;DYNEFF;Lieu dit le Viala;11620;Villemoustaussou
1301270;E.LECLERC;Rue Pierre Marchet;31340;Villemur Sur Tarn
1399819;INTERMARCHE;Rue Jean Moulin;10370;Villenauxe la Grande
1305067;ESSO EXPRESS;21 Route de Léognan;33140;Villenave d'Ornon
1397367;CARREFOUR;18 Rue Jules Guesde;59650;Villeneuve D'Ascq
1303611;ESSO;Bd de Mons;59650;Villeneuve Dascq
1399846;INTERMARCHE;692 route du Teil;07170;Villeneuve de Berg
1300931;DIVERSE / OTHERS;560 Rte de Bordeaux;40190;Villeneuve de Marsan
1302469;CARREFOUR;Av Jean Jaurès;40190;Villeneuve de Marsan
1304157;SHELL;A5 Aire de Villeneuve l'Archeveque;89190;Villeneuve l' Archeveque
1304158;SHELL;A5 Aire de Villeneuve Vauluisant;89190;Villeneuve l' Archeveque
1303812;ESSO;37 Avenue De Verdun;92390;Villeneuve la Garenne
1399679;INTERMARCHE;Rue Guillaume Des Barres;89340;Villeneuve le Guyard
1306143;AGIP;32 Av. Le Foll;94290;Villeneuve le Roi
1300292;CARREFOUR MARKET;ZAC Des Charbonnieres Lieu Dit Mont;30400;Villeneuve Les Avign
1306625;AGIP;128 Av. General Leclerc;30400;Villeneuve les Avignon
1303455;ESSO EXPRESS;20 Av. Winston Churchill;94190;Villeneuve St. Georges
1300884;CARREFOUR;3 rue Pierre Curtil Guignicourt;02190;Villeneuve sur Aisne
1398231;DIVERSE / OTHERS;RN 21;47300;Villeneuve sur Lot
1301247;E.LECLERC;Rue Henri Roll-Tanguy;47300;Villeneuve Sur Lot
1302370;INTERMARCHE;4 Rue Braubach;89500;Villeneuve sur Yonne
1352122;TOTALENERGIES;1 Rue de Paris;77230;Villeneuve-sous- Dammartin
1311280;E.LECLERC;20 22 avenue Roger Salengro;77270;Villeparisis
1303834;ESSO EXPRESS;54 Rue des Buttes;93420;Villepinte
1303762;ESSO;Avenue G. Clemenceau - CD40;93420;Villepinte
1302200;CARREFOUR;Rue Georges Negelmackers;78450;Villepreux
1303537;ESSO;A 10;41000;Villerbon
1304104;SHELL;A 10;41000;Villerbon
1361223;AVIA;7 Rue Pierre Bercot;25130;Villers
1311688;E.LECLERC;1 Boulevard du 21ème Siecle;14310;Villers Bocage
1300546;CARREFOUR MARKET;113 Route Departementale 113;80260;Villers Bocage
1300246;CARREFOUR MARKET;Rue Georges Clemenceau;14310;Villers Bocage
1302008;AVIA;Autoroute A29;80800;Villers Bretonneux
1311601;E.LECLERC;Avenue De La Ferte Milon;02603;Villers Cotterets
1307082;DYNEFF;35 RN;54920;Villers la Montagne
1302533;INTERMARCHE;Les terres Rouges;25130;Villers le lac
1302012;INTERMARCHE;110 Av Paul Muller;54600;Villers les Nancy
1302485;INTERMARCHE;131 Rue Gambetta;59142;Villers Outreaux
1300415;CARREFOUR MARKET;Route De Precy;60340;Villers S/S St Leu
1397368;CARREFOUR;Rd 764;08000;Villers Semeuse
1301181;INTERMARCHE;Av des Pommiers;60870;Villers St Paul
1352147;TOTALENERGIES;59 Rue Geoerges Clemenceau;14319;Villers-Bocage
1360435;AVIA;2 Chemin de la Nonne;02600;Villers-Cotterêts
1352048;TOTALENERGIES;Rocade Industrielle;60870;Villers-Saint-Paul
1351235;TOTALENERGIES;A9;34400;Villetelle
1399974;INTERMARCHE;Zi Bois Bernet;38280;Villette Danthon
1303774;ESSO;110 Boulevard du 11 Novembre 1918;69100;Villeurbanne
1306179;AGIP;112 bis Rue Léon Blum;69100;Villeurbanne
1300460;CARREFOUR;145 Av. Anatole France;69100;Villeurbanne
1397311;ENGIE;40 rue Antoine Primat;69100;Villeurbanne
1303823;ESSO;47 Cours Emile Zola;69100;Villeurbanne
1303845;ESSO EXPRESS;72 Cours Tolstoi;69100;Villeurbanne
1303851;ESSO;87 - 89 Boulevard Stalingrad;69100;Villeurbanne
1351835;TOTALENERGIES;A 104;77410;Villevaudé
1300290;CARREFOUR MARKET;Lotissement La Tuilerie;30250;Villevieille
1300517;CARREFOUR;RN 7;77190;Villiers En Biere
1398169;E.LECLERC;A 83;79160;Villiers en Plaine
1303758;ESSO;75 Route de Noisy;94350;Villiers sur Marne
1301198;CARREFOUR;19 Boulevard du Docteur Dentu;61120;Vimoutiers
1361038;AVIA;Route de Livarot;61120;Vimoutiers
1302971;CARREFOUR;2 Rue de Saint-Nazaire;62580;Vimy
1303123;ESSO;52 Route Nationale;62580;Vimy
1344009;E.LECLERC;A9;11110;Vinassan
1301194;U;123 Rue de la Gare;38470;Vinay
1303196;ESSO;606 Route départementale;89290;Vincelles
1351932;TOTALENERGIES;RN 57;88450;Vincey
1352052;TOTALENERGIES;D 174;41350;Vineuil
1302785;DIVERSE / OTHERS;635 Route d'Ales;07110;Vinezac
1303869;ESSO;Vinon Sur Verdon;83560;Vinon sur Verdon
1307995;DYNEFF;94 RD Quartier le pont Mirabel;26110;Vinsobres
1311702;E.LECLERC;Rue du 11 Novembre;62138;Violaines
1301813;CARREFOUR;ZAC La Douitee;14500;Vire Normandie
1399528;INTERMARCHE;140 Av. Roger Posty;08320;Vireux Molhain
1360172;AVIA;261 Route de Paris;01440;Viriat
1322002;TOTALENERGIES;531 Route de Strasbourg;01440;Viriat
1306239;DIVERSE / OTHERS;Rue du Bois de Tharlet;01440;Viriat
1303463;ESSO;A 13;27400;Vironvay
1302210;DYNEFF;A 13 - Aire de Vironvay Nord;27400;Vironvay
1303740;ESSO;158 RN 7;91170;Viry Chatillon
1311603;E.LECLERC;Moulin De Viry;91177;Viry Chatillon
1311733;E.LECLERC;Aire de la Corezze;19800;Vitrac sur Montane
1399588;INTERMARCHE;1 Rue De Domalain;35500;Vitre
1301351;U;Allée du Mail;35500;Vitre
1311604;E.LECLERC;Rue Du Mee;35500;Vitre
1322224;TOTALENERGIES;A 33;54300;Vitrimont
1303650;ESSO;RN 333 - Aire de Vitrimont;54300;Vitrimont
1300844;CARREFOUR;47 Av Denis Padovani;13127;Vitrolles
1302995;CARREFOUR;47 Avenue Denis Padovani;13127;Vitrolles
1306060;AGIP;A 7 - Aire de Vitrolles Est;13127;Vitrolles
1311560;E.LECLERC;Centre Commercial;13127;Vitrolles
1302809;INTERMARCHE;Place du Marche Centre Urbain;13127;Vitrolles
1398263;DIVERSE / OTHERS;RN113;13127;Vitrolles
1305155;ESSO EXPRESS;Rue Victor Gélu;13127;Vitrolles
1351670;TOTALENERGIES;ZAC de l'Anjoly;13127;Vitrolles
1302067;DIVERSE / OTHERS;2039 Route de Digoin;71600;Vitry en Charollais
1301463;E.LECLERC;Route De Vitry En Perthois;51304;Vitry Le Francois
